street_name,year,month,legal_p_at_12,legal_p_at_17,legal_p_at_22,parked_cars_at_12,parked_cars_at_17,parked_cars_at_22,occupancy_at_12_pct,occupancy_at_17_pct,occupancy_at_22_pct,wkb_geometry
Mellemforts Allé,2023,3,32,32,32,11,21,31,34.0,66.0,97.0,"MULTILINESTRING ((12.619920581237409 55.6601839463209, 12.619934025795638 55.66018679248949, 12.620424205449538 55.660290550867, 12.620843522664707 55.660378220367576))"
Mellemforts Allé,2023,10,32,32,32,16,24,31,50.0,75.0,97.0,"MULTILINESTRING ((12.619920581237409 55.6601839463209, 12.619934025795638 55.66018679248949, 12.620424205449538 55.660290550867, 12.620843522664707 55.660378220367576))"
Mellemforts Allé,2024,3,32,32,32,18,28,31,56.0,88.0,97.0,"MULTILINESTRING ((12.619920581237409 55.6601839463209, 12.619934025795638 55.66018679248949, 12.620424205449538 55.660290550867, 12.620843522664707 55.660378220367576))"
Mellemforts Allé,2024,10,32,32,32,17,30,29,53.0,94.0,91.0,"MULTILINESTRING ((12.619920581237409 55.6601839463209, 12.619934025795638 55.66018679248949, 12.620424205449538 55.660290550867, 12.620843522664707 55.660378220367576))"
Mellemleddet,2021,3,14,14,14,2,1,1,14.0,7.0,7.0,"MULTILINESTRING ((12.481919464543449 55.66549880958589, 12.481180194321658 55.6657775917231, 12.48109960780978 55.665807095696124, 12.481083577952763 55.665813203452345, 12.480860313506017 55.66589829657781, 12.480341855330023 55.66609438547629, 12.480088095083874 55.66619010199365))"
Mellemleddet,2021,9,14,14,14,1,1,2,7.0,7.0,14.0,"MULTILINESTRING ((12.481919464543449 55.66549880958589, 12.481180194321658 55.6657775917231, 12.48109960780978 55.665807095696124, 12.481083577952763 55.665813203452345, 12.480860313506017 55.66589829657781, 12.480341855330023 55.66609438547629, 12.480088095083874 55.66619010199365))"
Mellemleddet,2022,3,14,14,14,2,0,0,14.0,0.0,0.0,"MULTILINESTRING ((12.481919464543449 55.66549880958589, 12.481180194321658 55.6657775917231, 12.48109960780978 55.665807095696124, 12.481083577952763 55.665813203452345, 12.480860313506017 55.66589829657781, 12.480341855330023 55.66609438547629, 12.480088095083874 55.66619010199365))"
Mellemleddet,2022,9,14,14,14,1,1,1,7.0,7.0,7.0,"MULTILINESTRING ((12.481919464543449 55.66549880958589, 12.481180194321658 55.6657775917231, 12.48109960780978 55.665807095696124, 12.481083577952763 55.665813203452345, 12.480860313506017 55.66589829657781, 12.480341855330023 55.66609438547629, 12.480088095083874 55.66619010199365))"
Mellemleddet,2023,10,14,14,14,3,2,2,21.0,14.0,14.0,"MULTILINESTRING ((12.481919464543449 55.66549880958589, 12.481180194321658 55.6657775917231, 12.48109960780978 55.665807095696124, 12.481083577952763 55.665813203452345, 12.480860313506017 55.66589829657781, 12.480341855330023 55.66609438547629, 12.480088095083874 55.66619010199365))"
Mellemtoftevej,2012,3,31,31,31,30,34,32,97.0,110.0,103.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2013,3,31,31,31,33,34,36,106.0,110.0,116.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2013,9,31,31,31,28,37,32,90.0,119.0,103.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2014,3,31,31,31,31,37,37,100.0,119.0,119.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2014,9,31,31,31,31,31,32,100.0,100.0,103.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2015,3,31,31,31,33,37,37,106.0,119.0,119.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2015,9,31,31,31,34,31,36,110.0,100.0,116.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2016,3,28,28,28,32,31,35,114.0,111.0,125.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2016,9,28,28,28,32,41,36,114.0,146.0,129.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2017,3,30,30,30,29,32,33,97.0,107.0,110.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2017,9,30,30,30,30,34,40,100.0,113.0,133.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2018,3,30,30,30,36,32,37,120.0,107.0,123.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2018,9,30,30,30,31,39,40,103.0,130.0,133.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2019,3,34,34,34,32,34,35,94.0,100.0,103.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2019,9,35,35,35,35,35,36,100.0,100.0,103.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2020,9,35,35,35,41,36,32,117.0,103.0,91.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2021,3,35,35,35,35,34,33,100.0,97.0,94.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2021,9,35,35,35,28,31,29,80.0,89.0,83.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2022,3,35,35,35,41,36,35,117.0,103.0,100.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2022,9,35,35,35,26,31,30,74.0,89.0,86.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2023,3,35,35,35,33,32,34,94.0,91.0,97.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2023,10,35,35,35,33,29,30,94.0,83.0,86.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2024,3,35,35,35,29,33,34,83.0,94.0,97.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Mellemtoftevej,2024,10,35,35,35,25,28,31,71.0,80.0,89.0,"MULTILINESTRING ((12.514840054975695 55.66494641711833, 12.51482107638434 55.66487386333182, 12.514660826643595 55.66426151804451, 12.514989419557432 55.66404152695809, 12.515938371957194 55.664019886195234, 12.516129838883536 55.66402352452638))"
Messinavej,2019,3,60,60,60,30,50,61,50.0,83.0,102.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2019,3,8,8,8,2,3,4,25.0,38.0,50.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2019,9,60,60,60,41,60,62,68.0,100.0,103.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2019,9,8,8,8,3,3,3,38.0,38.0,38.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2020,9,60,60,60,37,49,64,62.0,82.0,107.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2020,9,8,8,8,3,1,3,38.0,13.0,38.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2021,3,60,60,60,42,53,70,70.0,88.0,117.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2021,3,8,8,8,2,3,4,25.0,38.0,50.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2021,9,60,60,60,32,47,66,53.0,78.0,110.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2021,9,8,8,8,4,3,4,50.0,38.0,50.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2022,3,64,64,64,41,55,67,64.0,86.0,105.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2022,3,6,6,6,0,0,0,0.0,0.0,0.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2022,9,64,64,64,36,45,65,56.0,70.0,102.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2022,9,6,6,6,3,1,1,50.0,17.0,17.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2023,3,64,64,64,36,50,68,56.0,78.0,106.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2023,3,6,6,6,2,2,2,33.0,33.0,33.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2023,10,65,65,65,35,52,59,54.0,80.0,91.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
Messinavej,2023,10,6,6,6,2,2,3,33.0,33.0,50.0,"MULTILINESTRING ((12.62226379603217 55.65905507870238, 12.622423454508347 55.65889143702856, 12.622498700619659 55.65881440593392))"
Messinavej,2024,3,62,62,62,32,46,54,52.0,74.0,87.0,"MULTILINESTRING ((12.620556826542334 55.66121614421375, 12.620556838997217 55.661216124140886, 12.620560345974326 55.66121047923265, 12.620825024421343 55.66078387225047, 12.620826232125827 55.660781926996016, 12.621045889965309 55.660427902089715, 12.621049934340965 55.66042137561991, 12.621115065092468 55.66031791488841, 12.6211180518017 55.66031317815085, 12.62124822470785 55.660106392981824, 12.6212491861365 55.66010486561771, 12.621298832214586 55.66002602419132, 12.62208907648893 55.65922006388618))"
