FID,vejkode,vejnavn,antal_pladser,restriktion,vejstatus,vejside,bydel,p_ordning,p_type,p_status,rettelsedato,oprettelsesdato,x,id,taelle_id,startdato_midlertidigt_nedlagt,slutdato_midlertidigt_nedlagt,restriktionstype,restriktionstekst,taelle_note,delebilsklub,aendring_p_ordning,uuid,ogc_fid,wkb_geometry
p_pladser.6107,1916,Fredericiagade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2024-11-28T14:39:08.912,2003-04-04T00:00:00,,51111,195,,,,,,,,729e5da8-533d-4eec-9b2d-f69e7e918bc1,6107,"MULTILINESTRING ((12.58883084433135 55.68620409896907, 12.588741822990768 55.686228075341994))"
p_pladser.6108,1916,Fredericiagade,3,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:16:03.885,2003-04-07T00:00:00,,13865,196,,,,,,,,3f8856a5-0709-4df4-8d88-d70f9e206eb8,6108,"MULTILINESTRING ((12.590191064602966 55.685916507643064, 12.589942291201197 55.68598523340084))"
p_pladser.6109,1916,Fredericiagade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:16:04.271,2003-04-07T00:00:00,,13875,196,,,,,,,,49141036-2c99-4424-9309-b02965ce25f7,6109,"MULTILINESTRING ((12.589733621580205 55.68595875495806, 12.58957469288484 55.68600194858439))"
p_pladser.6110,1916,Fredericiagade,2,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:18:37.394,2003-04-07T00:00:00,,13861,197,,,,,,,,673fc508-530b-4894-8c95-4aff0a2f950a,6110,"MULTILINESTRING ((12.591551123624912 55.68556469628159, 12.591687146986912 55.68552848220965))"
p_pladser.6111,1916,Fredericiagade,4,ja,Offentlig vej,Ulige husnr.,Indre By,"Off. reguleret, privat grund","Afmærket skråparkering, 90°",,2022-12-12T14:14:57.544,2022-01-11T13:30:46.65,Åbnede kommunale P-pladser,49922,195,,,Tidsbegrænsning,2 timer 17-7 (0-24) (søndag 0-24),,,,aec9e54d-938b-471f-8408-9221ea3ce9c5,6111,"MULTILINESTRING ((12.588038959177615 55.68629375350528, 12.588102018445088 55.68636881461572))"
p_pladser.6112,1916,Fredericiagade,2,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-07-19T10:45:54.345,2003-04-07T00:00:00,,49076,197,,,,,,,,cb729888-48de-47f3-810c-e34ec505fdf0,6112,"MULTILINESTRING ((12.591933935206375 55.685462678722544, 12.592128917007617 55.68541054318486))"
p_pladser.6113,1916,Fredericiagade,3,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:16:04.135,2003-04-07T00:00:00,,13867,196,,,,,,,,9fde5340-73fd-45d7-bfd3-76264882af7f,6113,"MULTILINESTRING ((12.591045128577713 55.68568542186388, 12.590773749364317 55.68575836586351))"
p_pladser.6114,1916,Fredericiagade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:16:04.405,2003-04-07T00:00:00,,13876,196,,,,,,,,348274ea-4423-4164-8dbd-1f1dbc0e0c69,6114,"MULTILINESTRING ((12.590139326001589 55.68584991018456, 12.589963171384705 55.68589714274462))"
p_pladser.6115,1916,Fredericiagade,4,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2023-02-24T08:26:56.324,2003-04-07T00:00:00,,13877,196,,,,,,,,2c48c783-3ea8-4e43-893c-c82d6854122c,6115,"MULTILINESTRING ((12.590592053742055 55.68572809997241, 12.590264049395662 55.68581632548705))"
p_pladser.6116,1916,Fredericiagade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Besøgsplads,Afmærket parkering,,2021-01-15T20:34:27.545,2004-10-20T00:00:00,Overfor husnr. 34,27863,,,,,,,,,d2e4d844-b71d-48b1-9c90-770888b327c7,6116,"MULTILINESTRING ((12.58883182965278 55.68620399498199, 12.588915187249164 55.68618172733108))"
p_pladser.6117,1916,Fredericiagade,3,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:15:55.639,2003-04-07T00:00:00,,44593,196,,,,,,,,50d4e62b-417b-4f35-8fdd-2a251ab66a80,6117,"MULTILINESTRING ((12.590919220185583 55.68564008312472, 12.590692854795533 55.68570085817743))"
p_pladser.6118,1916,Fredericiagade,1,ja,Offentlig vej,Ulige husnr.,Indre By,"Off. reguleret, privat grund",Afmærket parkering,,2022-12-12T14:14:57.544,2022-01-11T13:30:46.651,Åbnede kommunale P-pladser,49923,195,,,Tidsbegrænsning,2 timer 17-7 (0-24) (søndag 0-24),,,,4677351b-d19c-436c-abd1-795a0486506d,6118,"MULTILINESTRING ((12.588248640388942 55.68627803201522, 12.588282908175575 55.68631882160581))"
p_pladser.6119,1916,Fredericiagade,1,nej,Offentlig vej,Lige husnr.,Indre By,Ambassade parkering,Afmærket parkering,,2021-01-18T08:18:35.712,2004-01-29T00:00:00,Den Italienske ambassade,12947,,,,,,,,,5c5257db-ef0a-47db-9cc7-01e384005f87,6119,"MULTILINESTRING ((12.593462690287584 55.68505538584889, 12.593349550845241 55.68508444774986))"
p_pladser.6120,1916,Fredericiagade,1,nej,Offentlig vej,Lige husnr.,Indre By,Ambassade parkering,Afmærket parkering,,2021-01-18T08:18:35.827,2004-01-29T00:00:00,Den Italienske ambassade,12948,,,,,,,,,ec51f93f-b08c-4300-b818-2df33976744e,6120,"MULTILINESTRING ((12.59380387757154 55.68496340939288, 12.593673471213984 55.68499846551147))"
p_pladser.6121,1916,Fredericiagade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Afmærket parkering,,2022-01-27T09:57:08.465,2008-01-24T00:00:00,Den Mexicanske Ambassade,33425,197,,,,,,,,70a4ba0c-11d9-4cb8-a949-6bc11f1120b3,6121,"MULTILINESTRING ((12.591500609782011 55.685503300776126, 12.591673974009277 55.68545723825297))"
p_pladser.6122,1916,Fredericiagade,3,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:16:04.011,2003-04-07T00:00:00,,13866,196,,,,,,,,6dd13b9a-8b4b-4bea-94b7-b0255a4b1d41,6122,"MULTILINESTRING ((12.590617814139634 55.68580068738283, 12.590360093586218 55.68587063326334))"
p_pladser.6123,1916,Fredericiagade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2023-11-30T12:41:17.093,2003-04-04T00:00:00,,14017,195,,,,,,,,e1f139ba-4368-4fda-ab5e-5417268d4dff,6123,"MULTILINESTRING ((12.588583874843195 55.686269584558595, 12.58847042212111 55.68630037224813))"
p_pladser.6124,1916,Fredericiagade,1,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:20.787,2003-04-07T00:00:00,,13869,195,,,,,,,,7a745dd2-9754-49c5-b2f8-c6c0bfa282da,6124,"MULTILINESTRING ((12.58555103581175 55.68716550998165, 12.585418586563337 55.68720114228821))"
p_pladser.6125,1916,Fredericiagade,15,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:21.265,2003-04-07T00:00:00,,13885,195,,,,,,,,7b73f479-5a65-4693-abb8-f3c7236356e8,6125,"MULTILINESTRING ((12.58443860795202 55.68738798478993, 12.58418331292657 55.687456585618364, 12.583890833623888 55.687535177360374, 12.583445079835359 55.68765495335102, 12.583232031414994 55.68771219956328))"
p_pladser.6126,1916,Fredericiagade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:20.992,2003-04-07T00:00:00,,13880,195,,,,,,,,79e7956d-e9f7-4110-99c3-739910cbc85f,6126,"MULTILINESTRING ((12.587096593748129 55.68667269048597, 12.58715758887823 55.68665624269921, 12.58715952963925 55.686655719357915))"
p_pladser.6127,1916,Fredericiagade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-07-06T07:35:45.673,2003-04-07T00:00:00,,49075,197,,,,,,,,2e5aed03-94e4-4e47-a36f-3c06bf424187,6127,"MULTILINESTRING ((12.593697376805613 55.68491972493224, 12.59363138455738 55.6849361713876))"
p_pladser.6128,1916,Fredericiagade,14,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:21.535,2003-04-07T00:00:00,,13884,195,,,,,,,,a279ee8c-c4ab-41ad-afb0-31eed565381a,6128,"MULTILINESTRING ((12.585971102055131 55.68697565087401, 12.585221884421552 55.68717773169315, 12.584886985374483 55.68726796192074))"
p_pladser.6129,1916,Fredericiagade,1,nej,Offentlig vej,Lige husnr.,Indre By,Besøgsplads,Afmærket parkering,,2023-07-14T11:14:29.134,2005-10-04T00:00:00,Udfor husnr.12 - Besøgsplads,28704,,,,,,,,,6bd63415-69f0-4714-9402-35a3d5aa6a7e,6129,"MULTILINESTRING ((12.592286416382853 55.68536866531988, 12.592373312486265 55.68534535896057))"
p_pladser.6130,1916,Fredericiagade,8,ja,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-05-28T15:16:27.204,2003-04-07T00:00:00,,47744,195,,,Parkeringsforbud,7-9 15-18,,,,6c2e7cc3-3f88-4d5a-a4a4-9f7eb1673775,6130,"MULTILINESTRING ((12.58327883486895 55.687774660706424, 12.583636619652282 55.687678513409644, 12.583902417722614 55.68760768214946))"
p_pladser.6131,1916,Fredericiagade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2023-11-30T12:41:18.408,2003-04-04T00:00:00,,52017,195,,,,,,,,de11c8a2-7119-499a-9d5b-cb75c3074c2b,6131,"MULTILINESTRING ((12.58847042212111 55.68630037224813, 12.58828057310327 55.68635189127679))"
p_pladser.6132,1916,Fredericiagade,2,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2023-11-30T12:41:18.408,2003-04-04T00:00:00,,52018,195,,,,,,,,ffbcb969-a148-4379-bfe2-d3596b6584fa,6132,"MULTILINESTRING ((12.58847036940139 55.6863799953092, 12.588334847192517 55.6864181190462))"
p_pladser.6133,1916,Fredericiagade,6,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:20.719,2003-04-07T00:00:00,,13868,195,,,,,,,,b5bb431d-3480-4a01-98b6-357fa8b0e8c7,6133,"MULTILINESTRING ((12.585429300503597 55.687198651015365, 12.584921857655816 55.68733477348781))"
p_pladser.6134,1916,Fredericiagade,1,ja,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Afmærket parkering,,2024-04-10T15:17:46.816,2003-04-07T00:00:00,,48314,196,,,"Erhvervspladser, nye",Reserveret til erhvervskøretøjer på gule nummerplader,,,,891f89e9-ae05-476c-9cb3-5b84dc2cb0a4,6134,"MULTILINESTRING ((12.5895008936626 55.686103832832785, 12.589429293276499 55.68612326644649))"
p_pladser.6135,1916,Fredericiagade,6,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:20.853,2003-04-07T00:00:00,,13871,195,,,,,,,,73bfaa97-3484-43ff-8e71-adc014d6acd6,6135,"MULTILINESTRING ((12.5845042211547 55.68744672999172, 12.584429767719795 55.68746646857413, 12.584179193758528 55.68753356758004, 12.58398669419135 55.68758511484988))"
p_pladser.6136,1916,Fredericiagade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:20.921,2003-04-07T00:00:00,,13879,195,,,,,,,,e01785e1-1b40-46b4-b50b-c6db84a5b4f4,6136,"MULTILINESTRING ((12.587247577637553 55.686631976485984, 12.587248122090788 55.68663182966934, 12.587409153868784 55.6865884719289))"
p_pladser.6137,1916,Fredericiagade,12,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2023-07-14T11:14:29.134,2017-08-08T13:54:15.935,,45991,197,,,,,,,,65c189eb-9c5a-4efa-a691-4e139d30a3e3,6137,"MULTILINESTRING ((12.592373312486265 55.68534535896057, 12.593349550845241 55.68508444774986))"
p_pladser.6138,1916,Fredericiagade,3,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-18T08:18:56.69,2003-04-07T00:00:00,,13873,197,,,,,,,,c273a799-1f4f-4ba6-bcb3-c04441719d61,6138,"MULTILINESTRING ((12.591984529728911 55.68537417731373, 12.59176835508792 55.68543211963093))"
p_pladser.6139,1916,Fredericiagade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-01-15T20:34:21.197,2003-04-07T00:00:00,,13883,195,,,,,,,,ddbd2a3a-16ed-4c91-9acc-13855b5dcc67,6139,"MULTILINESTRING ((12.586391613439359 55.68686279042984, 12.58655561178318 55.68681856833561, 12.586556988332857 55.68681819714809))"
p_pladser.6140,1920,Frederik V's Vej,28,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2023-07-24T13:18:44.154,2003-12-08T00:00:00,,51760,569,,,,,,,,927edceb-3a74-4e0e-89d1-6dc805693516,6140,"MULTILINESTRING ((12.56879350620819 55.69714303126113, 12.569581468340166 55.6966695003511, 12.569968324352136 55.69643826232764, 12.570217743712947 55.69628851113407, 12.570458834332563 55.69614155384533))"
p_pladser.6141,1920,Frederik V's Vej,1,nej,Offentlig vej,Lige husnr.,Østerbro,Motorcykel parkering,"Afmærket skråparkering, 90°",,2021-01-18T08:41:16.079,2003-12-01T00:00:00,,38684,,,,,,,,,14612252-a18b-4fbc-abf9-2c6efcbf48a4,6141,"MULTILINESTRING ((12.570357769180873 55.69639262982399, 12.570339428435249 55.69640422058398))"
p_pladser.6142,1920,Frederik V's Vej,12,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2023-07-24T13:05:10.817,2003-12-08T00:00:00,,16441,569,,,,,,,,8ac9c820-a44c-4633-84be-edbefa7341da,6142,"MULTILINESTRING ((12.56798698203963 55.697621801155165, 12.56853334933405 55.697294518219735, 12.568698931795435 55.697192414160774))"
p_pladser.6143,1920,Frederik V's Vej,3,nej,Offentlig vej,Lige husnr.,Østerbro,Elbil-plads med ladestandere,"Afmærket skråparkering, 90°",,2022-10-03T11:20:02.759,2003-12-01T00:00:00,,47858,,,,,,,,,7e38a8ea-d648-4f94-bbad-28df45939c3b,6143,"MULTILINESTRING ((12.570339428435249 55.69640422058398, 12.57025791906326 55.69645573176503))"
p_pladser.6144,1920,Frederik V's Vej,6,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:06.238,2003-12-01T00:00:00,,16740,569,,,,,,,,a9b6edb3-a23c-4a7e-91b4-9258504274a9,6144,"MULTILINESTRING ((12.5659870660638 55.69899580041263, 12.56583061867508 55.69908980103325))"
p_pladser.6145,1920,Frederik V's Vej,6,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:05.909,2003-12-01T00:00:00,,16737,569,,,,,,,,eb77826f-72ef-4330-bd59-8b06505a97c2,6145,"MULTILINESTRING ((12.565365573944034 55.69936999106231, 12.565206514506356 55.69946526888632))"
p_pladser.6146,1920,Frederik V's Vej,6,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:05.797,2003-12-01T00:00:00,,16736,569,,,,,,,,eea3eba0-b6bd-4e3c-ad2b-1652d29d5c2e,6146,"MULTILINESTRING ((12.565145596063996 55.699501759323866, 12.56498756623871 55.69959592158458))"
p_pladser.6147,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:06.563,2003-12-01T00:00:00,,16743,569,,,,,,,,65964390-4afd-49de-9518-bd39a17e56d0,6147,"MULTILINESTRING ((12.566504660282568 55.69868562479002, 12.566330243223659 55.698789730695964))"
p_pladser.6148,1920,Frederik V's Vej,1,ja,Offentlig vej,Ulige husnr.,Østerbro,Handicap parkering,Afmærket parkering,,2025-03-19T11:49:16.832,2003-12-08T00:00:00,"ved husnr. 11 ""CR 22 005"" ",16444,569,,,Tidsbegrænsning,9-14,,,,ed789f09-0303-4b07-9d2d-79307e7504fb,6148,"MULTILINESTRING ((12.566276325321521 55.69865196355944, 12.566352527900953 55.69860614662836))"
p_pladser.6149,1920,Frederik V's Vej,2,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2021-01-18T08:40:57.921,2003-12-08T00:00:00,,16442,569,,,,,,,,cc4b8be7-a442-4b1c-a053-4d355f69b950,6149,"MULTILINESTRING ((12.567576915097964 55.69787048640775, 12.56763522502445 55.69783458162037, 12.567703014285552 55.69779294788697))"
p_pladser.6150,1920,Frederik V's Vej,6,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:06.672,2003-12-01T00:00:00,,16744,569,,,,,,,,65d8eb2e-5152-49cc-b128-91d06bf695cc,6150,"MULTILINESTRING ((12.566712622515285 55.698561333335135, 12.566554292244085 55.698655971235574))"
p_pladser.6151,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:06.786,2003-12-01T00:00:00,,16745,569,,,,,,,,7079a3f5-2671-4d07-8206-2e113d6896fb,6151,"MULTILINESTRING ((12.566913921266396 55.69844062893924, 12.566744441629101 55.698541765939126))"
p_pladser.6152,1920,Frederik V's Vej,11,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-11-12T11:00:08.011,2003-12-01T00:00:00,,16758,569,,,,,,,,51e024d1-367c-4c76-8089-e58f50a681af,6152,"MULTILINESTRING ((12.569290206751752 55.69702474380668, 12.569017179191109 55.69718401450056))"
p_pladser.6153,1920,Frederik V's Vej,6,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:06.899,2003-12-01T00:00:00,,16746,569,,,,,,,,a7635d11-b07b-436b-b49f-cfbb62ff09eb,6153,"MULTILINESTRING ((12.567125398119195 55.69831464175598, 12.566958671946287 55.69841412272534))"
p_pladser.6154,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:06.128,2003-12-01T00:00:00,,16739,569,,,,,,,,e0432ac3-7b52-4b73-b0c0-aa8934e967cc,6154,"MULTILINESTRING ((12.565786137237005 55.69911674530709, 12.565614193880034 55.69922089811528))"
p_pladser.6155,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:07.005,2003-12-01T00:00:00,,16747,569,,,,,,,,41a20aba-56b6-4982-90ee-9c51338bf0f9,6155,"MULTILINESTRING ((12.567334393271146 55.69818951465298, 12.5671606794901 55.6982932012029))"
p_pladser.6156,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:07.117,2003-12-01T00:00:00,,16748,569,,,,,,,,570314e4-5fc2-4b7c-a172-91c01dd21058,6156,"MULTILINESTRING ((12.567543049100399 55.698064801266575, 12.567367961578496 55.69816973678205))"
p_pladser.6157,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:07.23,2003-12-01T00:00:00,,16749,569,,,,,,,,21589e32-492c-4e45-afd7-b2baac7eb7de,6157,"MULTILINESTRING ((12.56775137705873 55.69794070540328, 12.567573134345318 55.6980473298043))"
p_pladser.6158,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:07.334,2003-12-01T00:00:00,,16750,569,,,,,,,,1a9b8b69-a39f-499c-bb2d-6cdffeef567a,6158,"MULTILINESTRING ((12.567956873968788 55.69781767991067, 12.567780379508422 55.697923253275555))"
p_pladser.6159,1920,Frederik V's Vej,7,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:07.445,2003-12-01T00:00:00,,16751,569,,,,,,,,091f563b-8814-414b-9912-5f0f7a240571,6159,"MULTILINESTRING ((12.568165176415897 55.69769317573853, 12.56798973135115 55.697798118599906))"
p_pladser.6160,1920,Frederik V's Vej,16,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2021-01-18T08:41:09.989,2003-12-02T00:00:00,,16272,569,,,,,,,,3ad9881b-7ca9-4b6d-86e8-a9c5326f56c2,6160,"MULTILINESTRING ((12.565718017101654 55.69898467854472, 12.565318585851985 55.69922441658395, 12.564793006166186 55.6995406459977, 12.564720941497427 55.69958400510712))"
p_pladser.6161,1920,Frederik V's Vej,2,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:40:53.064,2003-12-01T00:00:00,,44266,569,,,,,,,,f1a480f0-89fb-4d27-b110-861fbf9b181b,6161,"MULTILINESTRING ((12.570600423720514 55.69624478174557, 12.570547275182019 55.696276978936915))"
p_pladser.6162,1920,Frederik V's Vej,5,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:07.547,2003-12-01T00:00:00,,16752,569,,,,,,,,4336c53e-e093-4881-93e9-3d7f61570c07,6162,"MULTILINESTRING ((12.568371008705508 55.69756973548306, 12.568248816402917 55.697643916280754))"
p_pladser.6163,1920,Frederik V's Vej,4,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2021-01-18T08:40:58.029,2003-12-08T00:00:00,,16443,569,,,,,,,,9c5336e2-7036-4198-88ff-9508ec0ff0ab,6163,"MULTILINESTRING ((12.56707354297336 55.698175739312816, 12.567299625731815 55.698038968342196))"
p_pladser.6164,1920,Frederik V's Vej,6,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2021-01-18T08:41:07.654,2003-12-01T00:00:00,,16753,569,,,,,,,,63a6819c-ad71-47a4-afd1-cf78e30f106c,6164,"MULTILINESTRING ((12.568554805652372 55.6974602499476, 12.568404936824717 55.69754995086632))"
p_pladser.6165,1920,Frederik V's Vej,4,nej,Offentlig vej,P-område/areal,Østerbro,Besøgsplads,"Afmærket skråparkering, 90°",,2021-11-12T11:07:56.343,2004-01-21T00:00:00,Besøgsladser overfor husnr. 5,12958,,,,,,,,,c2b8eb6d-aaa7-455f-8cfd-c6b923d49f2e,6165,"MULTILINESTRING ((12.569611085280757 55.69682320120028, 12.569472473037186 55.69690833371277))"
p_pladser.6166,1920,Frederik V's Vej,5,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,"Afmærket skråparkering, 90°",,2023-07-24T13:10:08.276,2003-12-01T00:00:00,,16760,569,,,,,,,,e1b2f15b-e0da-4b4e-94c6-f7c75ae9a95b,6166,"MULTILINESTRING ((12.569828501172058 55.69669432816944, 12.569701489124366 55.69677089821999))"
p_pladser.6167,1920,Frederik V's Vej,4,nej,Offentlig vej,Lige husnr.,Østerbro,Elbil-plads med ladestandere,"Afmærket skråparkering, 90°",,2022-10-03T11:20:02.759,2003-12-01T00:00:00,,44267,,,,,,,,,691496cb-10f8-4046-910b-2f9d3cd13270,6167,"MULTILINESTRING ((12.570546268850206 55.6962770735824, 12.570448399709665 55.6963368771392))"
