FID,district,street_code,street_name,no_of_spaces,year_creation,year_correction,coordinates
p_pladser.14385,Amager Øst,4244,Liden Gunvers Vej,6,2004,2024,"[(55.65569961747655, 12.633682882431986), (55.65565014845198, 12.633711776627237), (55.6555124324419, 12.633792117113552), (55.655414651949634, 12.633852265702519)]"
p_pladser.14386,Amager Øst,4244,Liden Gunvers Vej,2,2004,2024,"[(55.65493590041071, 12.634132743649317), (55.654849929528304, 12.634183109196744)]"
p_pladser.14387,Amager Øst,4244,Liden Gunvers Vej,1,2004,2024,"[(55.65506520644984, 12.634056990026313), (55.65498606290039, 12.634103356139228)]"
p_pladser.14388,Amager Øst,4244,Liden Gunvers Vej,1,2004,2024,"[(55.65536889360605, 12.633879073659), (55.65531793321211, 12.633905255452882)]"
p_pladser.14389,Amager Øst,4244,Liden Gunvers Vej,2,2004,2024,"[(55.6552541600897, 12.633946291090098), (55.65515301293224, 12.634005548526183)]"
p_pladser.14390,Amager Øst,4244,Liden Gunvers Vej,4,2004,2024,"[(55.656530288737294, 12.63319020535914), (55.65633883961533, 12.633303606064072)]"
p_pladser.14391,Amager Øst,4244,Liden Gunvers Vej,1,2004,2024,"[(55.65596092718305, 12.633527908107867), (55.655914430006256, 12.633555669457325)]"
p_pladser.14392,Amager Øst,4248,Liden Kirstens Vej,6,2004,2024,"[(55.65577641645609, 12.63006018482596), (55.655747657256676, 12.630273684153433), (55.6556994872679, 12.630617852034957)]"
p_pladser.14393,Amager Øst,4248,Liden Kirstens Vej,8,2004,2024,"[(55.65565822653153, 12.630916410968803), (55.65563978923581, 12.631054418170427), (55.655629328494776, 12.631134076267884), (55.65561722230192, 12.631225935411608), (55.655588140115235, 12.631445533590401), (55.65556741581299, 12.631601366134035)]"
p_pladser.14394,Amager Øst,4248,Liden Kirstens Vej,2,2004,2024,"[(55.6556914118136, 12.630678766719514), (55.6556713286154, 12.630826665669625)]"
p_pladser.14406,Amager Øst,4272,Lillegrund,5,2003,2024,"[(55.65825605794482, 12.613314365242006), (55.65815963711165, 12.612847926437285)]"
p_pladser.14407,Amager Øst,4272,Lillegrund,1,2003,2024,"[(55.65806110677663, 12.61267235350974), (55.658024283633935, 12.612622873678937)]"
p_pladser.14408,Amager Øst,4272,Lillegrund,2,2003,2024,"[(55.658162221417314, 12.612608165088464), (55.658069840884885, 12.612483894262596)]"
p_pladser.14409,Amager Øst,4272,Lillegrund,3,2003,2024,"[(55.65797405387468, 12.61255537936588), (55.65793802373009, 12.612506974175924), (55.65785080351666, 12.61238014257252)]"
p_pladser.14411,Amager Øst,4272,Lillegrund,15,2003,2024,"[(55.65805721745374, 12.612415628600399), (55.65788036633707, 12.612160489985634), (55.65785023106957, 12.612022054532208)]"
p_pladser.14412,Amager Øst,4272,Lillegrund,2,2003,2024,"[(55.65780616012145, 12.612315723676014), (55.65770757996548, 12.612172596283571)]"
p_pladser.14413,Amager Øst,4272,Lillegrund,5,2003,2024,"[(55.658320599889215, 12.613274357958979), (55.65829450373823, 12.613138825554525), (55.65823125945949, 12.61284771904113)]"
p_pladser.14414,Amager Øst,4272,Lillegrund,1,2003,2022,"[(55.65802414338027, 12.612622685218126), (55.65798201883755, 12.612566413889642)]"
p_pladser.14410,Amager Øst,4272,Lillegrund,1,2014,2021,"[(55.65785023106957, 12.612022054532208), (55.65784924532377, 12.61201752622669), (55.657832320775164, 12.61199214270303)]"
p_pladser.14574,Amager Øst,4344,Lindgreens Allé,14,2004,2021,"[(55.667467656172214, 12.622317150700033), (55.66761308308022, 12.622892790086901), (55.667688417479866, 12.623192399660843)]"
p_pladser.14575,Amager Øst,4344,Lindgreens Allé,4,2004,2021,"[(55.66749141929292, 12.623864479088319), (55.66733844485339, 12.624034153145171), (55.667254374251776, 12.624114962825685)]"
p_pladser.14576,Amager Øst,4344,Lindgreens Allé,7,2004,2021,"[(55.667233679457915, 12.621090323676569), (55.66721231142657, 12.621005679820803), (55.66708535213961, 12.620509258579556)]"
p_pladser.14577,Amager Øst,4344,Lindgreens Allé,6,2004,2021,"[(55.66751873548705, 12.62402754447186), (55.66739597778152, 12.624163702654311), (55.66724171281104, 12.624311200383454)]"
p_pladser.14578,Amager Øst,4344,Lindgreens Allé,5,2004,2021,"[(55.6676713283835, 12.622836599783442), (55.66764495258935, 12.622731308566658), (55.66757554532094, 12.62245652031739)]"
p_pladser.14579,Amager Øst,4344,Lindgreens Allé,1,2004,2021,"[(55.66730688584444, 12.621682391131161), (55.66732914956664, 12.621770164977722)]"
p_pladser.14580,Amager Øst,4344,Lindgreens Allé,5,2004,2021,"[(55.66778464206816, 12.623288949693649), (55.66768156226729, 12.622877453214379)]"
p_pladser.14581,Amager Øst,4344,Lindgreens Allé,2,2004,2021,"[(55.66745416898183, 12.621965971820376), (55.66741456742261, 12.621806876944639)]"
p_pladser.14582,Amager Øst,4344,Lindgreens Allé,4,2004,2021,"[(55.66734346982017, 12.621525234539828), (55.66726250602355, 12.62120451307516)]"
p_pladser.14583,Amager Øst,4344,Lindgreens Allé,6,2004,2021,"[(55.66702344471724, 12.620556201370235), (55.66714452557665, 12.621036859463398)]"
p_pladser.14584,Amager Øst,4344,Lindgreens Allé,1,2004,2021,"[(55.667186017355796, 12.621205877948388), (55.66720809668296, 12.621292922950296)]"
p_pladser.14585,Amager Øst,4344,Lindgreens Allé,3,2004,2021,"[(55.66723021283904, 12.621380113489051), (55.667290347849615, 12.621617190962585)]"
p_pladser.14586,Amager Øst,4344,Lindgreens Allé,1,2004,2021,"[(55.66735330933338, 12.621865414302293), (55.66737002338034, 12.621931309289726)]"
p_pladser.14587,Amager Øst,4344,Lindgreens Allé,4,2004,2021,"[(55.667677521049804, 12.623593012294391), (55.66754096937075, 12.623814344996699)]"
p_pladser.14698,Amager Øst,4368,Livornovej,6,2004,2024,"[(55.65398390627267, 12.626393105576543), (55.65392633837995, 12.626434589237604), (55.6538528571927, 12.626485594950596), (55.65379181023611, 12.626529052690675), (55.653689402220145, 12.62660187871259)]"
p_pladser.14699,Amager Øst,4368,Livornovej,3,2004,2024,"[(55.655273243571756, 12.6254682659384), (55.65511899040014, 12.625578998390168)]"
p_pladser.14700,Amager Øst,4368,Livornovej,8,2004,2024,"[(55.653640813467774, 12.626636484984145), (55.65325807858227, 12.6269093269387)]"
p_pladser.14701,Amager Øst,4368,Livornovej,15,2004,2024,"[(55.65476912289645, 12.625829830726357), (55.654692622264584, 12.625884579278814), (55.65458771020808, 12.625959874097097), (55.654159827257885, 12.626267534273726), (55.65407660602292, 12.626326678509189)]"
p_pladser.14702,Amager Øst,4368,Livornovej,2,2004,2024,"[(55.655078620177164, 12.625607990941738), (55.654969975635304, 12.62568568205651)]"
p_pladser.14703,Amager Øst,4368,Livornovej,2,2004,2024,"[(55.654928361167464, 12.625715472663334), (55.65481099103209, 12.62579962002068)]"
p_pladser.14719,Amager Øst,4380,Lodivej,6,2004,2024,"[(55.65901711743711, 12.623638177663608), (55.65890353022044, 12.623109763909964)]"
p_pladser.14720,Amager Øst,4380,Lodivej,3,2004,2024,"[(55.65887080403334, 12.622957011233172), (55.65882305854379, 12.622728057755477)]"
p_pladser.14721,Amager Øst,4380,Lodivej,2,2004,2024,"[(55.658541912802995, 12.622364082455205), (55.65844736981185, 12.622291126904267)]"
p_pladser.14722,Amager Øst,4380,Lodivej,2,2004,2024,"[(55.658666341084846, 12.622462159081701), (55.658578911037274, 12.622397446912732)]"
p_pladser.14723,Amager Øst,4384,Lombardigade,9,2003,2024,"[(55.65376606352651, 12.611616850950613), (55.65384466150009, 12.612016202324426), (55.65386489540676, 12.612030652815452)]"
p_pladser.14724,Amager Øst,4384,Lombardigade,15,2003,2024,"[(55.65419377108234, 12.613246069548406), (55.65428684666864, 12.61371799876426), (55.65437867358296, 12.614184173793117), (55.65444897324449, 12.614539759374397)]"
p_pladser.14725,Amager Øst,4384,Lombardigade,4,2003,2024,"[(55.65370318359119, 12.61129298752545), (55.653738110808156, 12.611469621924215), (55.65375759347033, 12.611490559857343)]"
p_pladser.14726,Amager Øst,4384,Lombardigade,23,2003,2024,"[(55.65379966489271, 12.611251760376604), (55.653837019404534, 12.611434492433624), (55.654185058417085, 12.61320378683956)]"
p_pladser.14727,Amager Øst,4384,Lombardigade,30,2003,2024,"[(55.6543774236201, 12.614532975525519), (55.654205946883756, 12.61367236963031), (55.65413444151941, 12.613312536315256), (55.65408379349297, 12.613056037959845), (55.654059251621966, 12.61293228125714), (55.653881244590735, 12.612030939035753)]"
p_pladser.14748,Amager Øst,4396,Luganovej,5,2004,2024,"[(55.65812884300412, 12.618109725315131), (55.65817069249952, 12.61831454303532), (55.65821870291588, 12.618546032933937)]"
p_pladser.14749,Amager Øst,4396,Luganovej,7,2004,2024,"[(55.657830188971154, 12.61697953267994), (55.657854415834805, 12.617096924422384), (55.657900849129675, 12.617322370914918), (55.65794682725385, 12.617545564984574)]"
p_pladser.14750,Amager Øst,4396,Luganovej,2,2004,2024,"[(55.658026527568545, 12.617936611562712), (55.65804672459351, 12.61803389917551), (55.65806280027211, 12.61811133489606)]"
p_pladser.14751,Amager Øst,4396,Luganovej,4,2004,2024,"[(55.6582912665385, 12.619226399344232), (55.65835429268163, 12.619537416133921)]"
p_pladser.14752,Amager Øst,4396,Luganovej,2,2004,2024,"[(55.65833952708864, 12.61913625714566), (55.65837702274148, 12.619321801801494)]"
p_pladser.14753,Amager Øst,4396,Luganovej,1,2004,2024,"[(55.65808696279407, 12.617903642051617), (55.658088883990764, 12.61791310463942), (55.658107947679014, 12.618006999768356)]"
p_pladser.14754,Amager Øst,4396,Luganovej,11,2004,2024,"[(55.65841528779527, 12.616421995759344), (55.65805054625471, 12.616664554058506), (55.65787994748233, 12.616778237101247)]"
p_pladser.14755,Amager Øst,4396,Luganovej,2,2004,2024,"[(55.658383015960766, 12.619347870874687), (55.65841394338121, 12.619504280835956)]"
p_pladser.14756,Amager Øst,4396,Luganovej,5,2004,2024,"[(55.65800359376966, 12.617506710772686), (55.657913041352614, 12.617050897558759)]"
p_pladser.14757,Amager Øst,4396,Luganovej,13,2004,2024,"[(55.65806777787708, 12.618135311825396), (55.65811653772713, 12.618374460125859), (55.65824685439578, 12.619007362005686), (55.65828472913971, 12.619194139350562)]"
p_pladser.14917,Amager Øst,4456,Lybækgade,6,2004,2022,"[(55.66513263557831, 12.608410682311384), (55.664956173283656, 12.608524499548485)]"
p_pladser.14918,Amager Øst,4456,Lybækgade,3,2004,2021,"[(55.66368877961872, 12.609745509391518), (55.663682676124886, 12.609783448577176), (55.66358755030297, 12.609870996585792)]"
p_pladser.14920,Amager Øst,4456,Lybækgade,19,2004,2023,"[(55.66536808087132, 12.608497905179098), (55.66495327341839, 12.608757459062407)]"
p_pladser.14921,Amager Øst,4456,Lybækgade,7,2004,2022,"[(55.6632348775043, 12.609924679098302), (55.663051075398165, 12.610087954710625)]"
p_pladser.14922,Amager Øst,4456,Lybækgade,3,2004,2021,"[(55.664061261425935, 12.609411263660945), (55.664053588803455, 12.609450481023234), (55.66397898795126, 12.609514589732857)]"
p_pladser.14923,Amager Øst,4456,Lybækgade,4,2004,2022,"[(55.664489644347114, 12.609051230438368), (55.66429969709778, 12.609221951728555)]"
p_pladser.14924,Amager Øst,4456,Lybækgade,2,2004,2021,"[(55.664647191278036, 12.60871699024038), (55.66456797305848, 12.60876718535893)]"
p_pladser.14926,Amager Øst,4456,Lybækgade,3,2004,2022,"[(55.665257964466264, 12.608329845206015), (55.665164324031366, 12.608390243316473)]"
p_pladser.14927,Amager Øst,4456,Lybækgade,5,2004,2024,"[(55.664918553430915, 12.608546962433847), (55.66476673385942, 12.608642088557168)]"
p_pladser.14928,Amager Øst,4456,Lybækgade,4,2004,2021,"[(55.66422352136486, 12.609269859089576), (55.664219881305556, 12.609300500667942), (55.66412074797896, 12.60939726396234)]"
p_pladser.14929,Amager Øst,4456,Lybækgade,6,2004,2021,"[(55.664673981788475, 12.608932524259023), (55.664543467193326, 12.609015194351063)]"
p_pladser.14930,Amager Øst,4456,Lybækgade,1,2004,2021,"[(55.6653526367539, 12.608314307146266), (55.6653099827274, 12.60834068665336)]"
p_pladser.14931,Amager Øst,4456,Lybækgade,4,2004,2024,"[(55.66476673385942, 12.608642088557168), (55.664647191278036, 12.60871699024038)]"
p_pladser.14932,Amager Øst,4456,Lybækgade,7,2004,2021,"[(55.6643452823433, 12.608926272004386), (55.66416788447833, 12.609090799299715)]"
p_pladser.14933,Amager Øst,4456,Lybækgade,13,2004,2021,"[(55.66409466214849, 12.60914626724026), (55.66372528583908, 12.609477237763565)]"
p_pladser.14934,Amager Øst,4456,Lybækgade,8,2004,2022,"[(55.66490804094576, 12.608785761645436), (55.664732746958556, 12.60889544488107)]"
p_pladser.14935,Amager Øst,4456,Lybækgade,1,2004,2024,"[(55.66372528583908, 12.609477237763565), (55.663725072862626, 12.609477428593888), (55.6637190640451, 12.609511710610903)]"
p_pladser.14936,Amager Øst,4456,Lybækgade,8,2004,2022,"[(55.66330439039169, 12.61009684461232), (55.66329828679003, 12.610134783371182), (55.66309132938059, 12.610325498452077)]"
p_pladser.14937,Amager Øst,4456,Lybækgade,2,2004,2023,"[(55.66495327341839, 12.608757459062407), (55.66490804094576, 12.608785761645436)]"
p_pladser.14919,Amager Øst,4456,Lybækgade,4,2017,2021,"[(55.663259808272926, 12.609687874752925), (55.663221402784714, 12.609553296698458)]"
p_pladser.14925,Amager Øst,4456,Lybækgade,2,2017,2022,"[(55.66305016158383, 12.610087429998403), (55.66299281577906, 12.610143302237237), (55.662984445631885, 12.610178376310955)]"
p_pladser.15014,Amager Øst,4468,Lyneborggade,4,2004,2024,"[(55.665457216886075, 12.609486366633218), (55.66544779405752, 12.609507889451905), (55.665361661963104, 12.609562304133105)]"
p_pladser.15015,Amager Øst,4468,Lyneborggade,7,2004,2024,"[(55.663608877270875, 12.610706810249697), (55.66345938257174, 12.610844460840857), (55.66345191430028, 12.610885766996565)]"
p_pladser.15016,Amager Øst,4468,Lyneborggade,1,2004,2024,"[(55.665537238198596, 12.609436927589156), (55.66546239916867, 12.60948514133523)]"
p_pladser.15017,Amager Øst,4468,Lyneborggade,3,2004,2024,"[(55.66423173429874, 12.610145854359585), (55.66418539757992, 12.610187326758165), (55.66417788638641, 12.610221890101576)]"
p_pladser.15018,Amager Øst,4468,Lyneborggade,3,2004,2024,"[(55.66405536952273, 12.61050293633891), (55.66421365666248, 12.610357612874866)]"
p_pladser.15019,Amager Øst,4468,Lyneborggade,3,2004,2024,"[(55.66422140291046, 12.610350483024938), (55.6643644131901, 12.610223200916108)]"
p_pladser.15020,Amager Øst,4468,Lyneborggade,2,2004,2024,"[(55.663913802095585, 12.61063227809563), (55.66399003704052, 12.610562610093565)]"
p_pladser.15021,Amager Øst,4468,Lyneborggade,1,2004,2024,"[(55.6643408614523, 12.610069920487442), (55.664286258800196, 12.610119175244016)]"
p_pladser.15022,Amager Øst,4468,Lyneborggade,6,2004,2024,"[(55.66512913145134, 12.609490023852068), (55.664862258033345, 12.609657025088664)]"
p_pladser.15023,Amager Øst,4468,Lyneborggade,3,2004,2024,"[(55.66374723075379, 12.610786957523167), (55.66381006059605, 12.610727049047235), (55.66389538548439, 12.610649102259359)]"
p_pladser.15024,Amager Øst,4468,Lyneborggade,1,2004,2024,"[(55.66368960808916, 12.610841900747872), (55.66372671613942, 12.61080651823367)]"
p_pladser.15025,Amager Øst,4468,Lyneborggade,7,2004,2024,"[(55.663798303848914, 12.610563073031305), (55.66380582251095, 12.61053128199606), (55.66397319020824, 12.610381444944677)]"
p_pladser.15026,Amager Øst,4468,Lyneborggade,1,2004,2024,"[(55.66552572836479, 12.60924304246219), (55.665478325312485, 12.60927228454106)]"
p_pladser.15027,Amager Øst,4468,Lyneborggade,10,2004,2024,"[(55.66545087610026, 12.609268433722134), (55.66522818832544, 12.609407093747757), (55.665216839202174, 12.60943991734668)]"
p_pladser.15028,Amager Øst,4468,Lyneborggade,1,2004,2024,"[(55.66363584670503, 12.610893162077623), (55.66367759931952, 12.610853351089874)]"
p_pladser.15030,Amager Øst,4468,Lyneborggade,11,2004,2024,"[(55.66519350076644, 12.609615936019456), (55.664994259730435, 12.609740683106315), (55.664947796966956, 12.609769998066795), (55.664911578690486, 12.609792849376037), (55.66469508126304, 12.609933151882384)]"
p_pladser.15031,Amager Øst,4468,Lyneborggade,2,2004,2024,"[(55.66481571621798, 12.609685291451413), (55.66475400710741, 12.609725142744969), (55.66469307960674, 12.609765960229534)]"
p_pladser.15033,Amager Øst,4468,Lyneborggade,1,2004,2024,"[(55.664441930375084, 12.609975562785827), (55.66438138073972, 12.610029912564142)]"
p_pladser.15034,Amager Øst,4468,Lyneborggade,1,2004,2024,"[(55.6651717687818, 12.60949843700225), (55.665135394646654, 12.609521622078317)]"
p_pladser.15036,Amager Øst,4468,Lyneborggade,3,2004,2024,"[(55.66437731168577, 12.610211720937773), (55.66450044946667, 12.610102124866511)]"
p_pladser.15029,Amager Øst,4468,Lyneborggade,2,2008,2024,"[(55.664652806497045, 12.609795237583135), (55.664541194681505, 12.609887970616061)]"
p_pladser.15032,Amager Øst,4468,Lyneborggade,1,2008,2022,"[(55.664038300718474, 12.610516721418707), (55.66399003704052, 12.610562610093565)]"
p_pladser.15035,Amager Øst,4468,Lyneborggade,1,2008,2024,"[(55.664495815568515, 12.609927194901845), (55.664441930375084, 12.609975562785827)]"
p_pladser.15037,Amager Øst,4472,Lynettevej,4,2003,2024,"[(55.65979140281302, 12.612322694829878), (55.65961186271807, 12.612434638327397)]"
p_pladser.15038,Amager Øst,4472,Lynettevej,1,2003,2024,"[(55.6599804769202, 12.612086307974346), (55.659936139822975, 12.612112013974892)]"
p_pladser.15039,Amager Øst,4472,Lynettevej,4,2003,2024,"[(55.66002619093942, 12.612186116989745), (55.65984669924095, 12.612288869840942)]"
p_pladser.15040,Amager Øst,4472,Lynettevej,14,2003,2024,"[(55.65990671646185, 12.612051611398615), (55.65972446868213, 12.612157275613407), (55.6595422208089, 12.61226293885507)]"
p_pladser.15091,Amager Øst,4492,Lyongade,1,2004,2022,"[(55.66140696058092, 12.610283680794295), (55.66142655928897, 12.610304021162564), (55.661427125988666, 12.61030460930573)]"
p_pladser.15092,Amager Øst,4492,Lyongade,3,2004,2021,"[(55.6598530702059, 12.607971478744508), (55.65976658290464, 12.607750961871297)]"
p_pladser.15093,Amager Øst,4492,Lyongade,7,2004,2021,"[(55.6607100905688, 12.60930928236152), (55.66047767169106, 12.609067985280847), (55.660456977015514, 12.609067603443254)]"
p_pladser.15094,Amager Øst,4492,Lyongade,4,2004,2022,"[(55.65959572783217, 12.607232821572644), (55.65958197983339, 12.607197202745002), (55.659527863831876, 12.60705719249396), (55.65948196163098, 12.60693448072047)]"
p_pladser.15095,Amager Øst,4492,Lyongade,1,2004,2022,"[(55.66074338185842, 12.609595012702991), (55.66076216323631, 12.609614498876665)]"
p_pladser.15096,Amager Øst,4492,Lyongade,3,2004,2022,"[(55.66116876093079, 12.609841327024402), (55.661288898132156, 12.609966754312346)]"
p_pladser.15097,Amager Øst,4492,Lyongade,4,2004,2025,"[(55.66107109338859, 12.609940293043515), (55.66108202856866, 12.609951569430198), (55.66114804934144, 12.610021120814022)]"
